Filename,Extracted Values
X8Y4UCJL,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UCQQ,"{'Fixed Assets ': '157853', 'Current Assets ': 'nan', 'Creditors: amounts falling due within one year ': '-576', 'Net current assets (liabilities) ': '-576', 'Total assets less current liabilities ': '157277', 'Creditors: amounts falling due after more than one ': 'nan', '': '-10469', 'Total net assets (liabilities) ': '146808', 'Capital and reserves ': '146808'}"
X8Y4UDKA,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UDNM,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '10000 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UDTN,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UECQ,"{'Current assets ': '29732', 'Creditors: Amounts Falling Due Within One Year (16,319 ) ': '-18581', 'NET CURRENT ASSETS ': '13413', 'TOTAL ASSETS LESS CURRENT LIABILITIES ': '13413', 'NET ASSETS ': '13413', 'CAPITAL AND RESERVES ': '13413', '1. Average Number of Employee ': 'nan'}"
X8Y4UESO,"{'Current Assets ': '2000', 'Creditors: amounts falling due within one year ': '-1642', 'Net current assets (liabilities) ': '358', 'Total assets less current liabilities ': '358', 'Total net assets (liabilities) ': '358', 'Capital and reserves ': '358'}"
X8Y4UEZT,"{'Current assets ': '54946', '': '54946', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-53147', 'Net current assets ': '1799', 'Total assets less current liabilities ': '1799', 'Accruals and deferred income ': '-1000', 'Net assets ': '799', 'Capital and reserves ': '799', 'Number Number ': 'nan', 'Average number of employee ': 'nan'}"
X8Y4UF29,"{'Current Assets ': 'nan', 'Prepayments and accrued income ': 'nan', 'Creditors: amounts falling due within one ': 'nan', 'Net current assets (liabilities) ': 'nan', 'Total assets less current liabilities ': 'nan', 'Total net assets (liabilities) ': 'nan', 'Capital and reserves ': 'nan'}"
X8Y4UF5E,"{'Called up share capital not paid ': '10', 'Net assets ': '10', 'Tssued share capital ': 'nan', '10 Ordinary Shares of Â£ | each ': '10', 'Total Shareholder funds ': '10'}"
X8Y4UFO8,"{'Current Assets ': '96808', 'Creditors: amounts falling due within one year ': '-20718', 'Net current assets (liabilities) ': '76090', 'Total assets less current liabilities ': '76090', 'Total net assets (liabilities) ': '76090', 'Capital and reserves ': '76090'}"
X8Y4UFZM,"{'Net assets ': 'nan', 'Reserves I ': 'nan'}"
X8Y4UGJT,"{'Called up share capital not paid ': '1000', 'Net assets ': '1000', 'Tssued share capital ': 'nan', '1000 Ordinary Shares 1 of Â£ each ': '1000', 'Total Shareholder funds ': '1000'}"
X8Y4UGVM,"{'Current Assets ': '9062', 'Creditors: amounts falling due within one year ': '-2027', 'Net current assets (liabilities) ': '7035', 'Total assets less current liabilities ': '7035', 'Total net assets (liabilities) ': '7035', 'Capital and reserves ': '7035'}"
X8Y4UI1O,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UI8P,"{'Called up share capital not paid ': '80000', 'Net assets ': '80000', 'Tssued share capital ': 'nan', '80000 Ordinary Shares 1 of Â£ each ': '80000', 'Total Shareholder funds ': '80000'}"
X8Y4UJ1T,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UKE8,"{'Called up share capital not paid ': '100', 'Capital and reserves ': '100', 'Notes to the financial statements ': 'nan', '1 ': 'nan'}"
X8Y4UKFK,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 ORDINARY Share of Â£ | each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UKFS,"{'Current Assets ': '58357', 'Creditors: amounts falling due within one year 170y (170) ': 'nan', 'Net current assets (liabilities) ': '58187', 'Total assets less current liabilities ': '58187', 'Total net assets (liabilities) ': '58187', 'Capital and reserves ': '58187'}"
X8Y4UL4G,"{'Called up share capital not paid ': '10000', 'Net assets ': '10000', 'Tssued share capital ': 'nan', '10000 Ordinary Shares 1 of Â£ each ': '10000', 'Total Shareholder funds ': '10000'}"
X8Y4UL6O,"{'Called up share capital not paid ': '10', 'Net assets ': '10', 'Tssued share capital ': 'nan', '10 Ordinary Shares of Â£ | each ': '10', 'Total Shareholder funds ': '10'}"
X8Y4ULBL,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4ULYO,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4UMQ0,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UN56,"{'Fixed assets ': '32907', 'Current assets ': '69377', 'Prepayments and accrued income ': 'nan', '': '69377', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-62604', 'Net current (liabilities)/assets ': '6773', 'Total assets less current liabilities ': '39680', 'Creditors: amounts falling due after ': 'nan', 'more than one year ': '-17054', 'Accruals and deferred income ': '-7844', 'Net assets ': '14782', 'Capital and reserves ': '14782', 'Number Number ': 'nan', 'Average number of employee ': 'nan'}"
X8Y4UNU2,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4UNWI,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4UOIX,"{'Called up share capital not paid ': 'nan', 'Fixed Assets ': 'nan', 'Current Assets ': 'nan', 'Prepayments and accrued income ': 'nan', 'Creditors: amounts falling due within one year ': 'nan', 'Net current assets (liabilities) ': 'nan', 'Total assets less current liabilities ': 'nan', 'Creditors: amounts falling due after more than one year ': 'nan', 'Provisions for liabilities ': 'nan', 'Accruals and deferred income ': 'nan', 'Total net assets (liabilities) ': 'nan', 'Capital and reserves ': 'nan'}"
X8Y4UOLU,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UPU8,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UQ41,"{'Fixed Assets ': '779', 'Current Assets ': '13571', 'Creditors: amounts falling due within one year ': '-13954', 'Net current assets (liabilities) ': '-383', 'Total assets less current liabilities ': '396', 'Provisions for liabilities ': '-148', 'Total net assets (liabilities) ': '248', 'Capital and reserves ': '248'}"
X8Y4URUI,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '5 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4URYJ,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4USA0,"{'Called up share capital not paid ': '1000', 'Net assets ': '1000', 'Tssued share capital ': 'nan', '1000 Ordinary Shares 1 of Â£ each ': '1000', 'Total Shareholder funds ': '1000'}"
X8Y4UT0O,"{'Called up share capital not paid ': 'nan', 'Fixed Assets ': 'nan', 'Current Assets ': '10885', 'Prepayments and accrued income ': 'nan', 'Creditors: amounts falling due within one year ': '-9334', 'Net current assets (liabilities) ': '1551', 'Total assets less current liabilities ': '1551', 'Creditors: amounts falling due after more than one ': 'nan', '': 'nan', 'Provisions for liabilities ': 'nan', 'Accruals and deferred income ': 'nan', 'Total net assets (liabilities) ': '1551', 'Capital and reserves ': '1551'}"
X8Y4UT4O,"{'Fixed Assets ': '423', 'Current Assets ': '20131', 'Creditors: amounts falling due within one year ': '-19579', 'Net current assets (liabilities) ': '552', 'Total assets less current liabilities ': '975', 'Total net assets (liabilities) ': '975', 'Capital and reserves ': '975'}"
X8Y4UT6H,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4UU5U,"{'Current assets ': '29586', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-19153', 'Net current assets ': '10433', 'Total assets less current liabilities ': '10433', 'Net assets ': '10433', 'Capital and reserves ': '10433'}"
X8Y4UUKG,"{'Called up share capital not paid ': '000', 'Current assets ': 'nan', 'Cash at bank and in hand ': '10000', 'Net assets ': '10000', 'Issued share capital ': 'nan', '100 Ordinary Shares of Â£1.00 each ': '10000', 'Total Shareholder funds ': '10000'}"
X8Y4UVSY,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UWY8,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4UX4H,"{'Creditors: amounts falling due within one year ': '-3739', 'Net current assets (liabilities) ': '-3739', 'Total assets less current liabilities ': '-3739', 'Total net assets (liabilities) ': '-3739', 'Capital and reserves ': '-3739'}"
X8Y4UX4P,"{'Current Assets ': '2252', 'Creditors: amounts falling due within one year ': '-2250', 'Net current assets (liabilities) ': 'nan', 'Total assets less current liabilities ': 'nan', 'Total net assets (liabilities) ': 'nan', 'Capital and reserves ': 'nan'}"
X8Y4UZY3,"{'Current assets ': '5192', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-7888', 'Net current liabilities ': '-2696', 'Total assets less current liabilities ': '-2696', 'Net liabilities ': '-2696', 'Capital and reserves ': '-2696'}"
X8Y4V0F5,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4V15T,"{'Fixed Assets ': 'nan', 'Current Assets ': 'nan', 'Creditors: amounts falling due within one year ': 'nan', 'Net current assets (liabilities) ': 'nan', 'Total assets less current liabilities ': 'nan', 'Total net assets (liabilities) ': 'nan', 'Capital and reserves ': 'nan'}"
X8Y4V20P,"{'Current Assets ': '23186', 'Creditors: amounts falling due within one year ': '-7558', 'Net current assets (liabilities) ': '15628', 'Total assets less current liabilities ': '15628', 'Total net assets (liabilities) ': '15628', 'Capital and reserves ': '15628'}"
X8Y4V357,"{'Called up share capital not paid ': 'nan', 'Current Assets ': '21309', 'Creditors: amounts falling due within one year ': '-8355', 'Net current assets (liabilities) ': '12954', 'Total assets less current liabilities ': '12954', 'Total net assets (liabilities) ': '12954', 'Capital and reserves ': '12954'}"
X8Y4V3VF,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4V4OJ,"{'Current assets ': '8508', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-1616', 'Net current assets ': '6892', 'Total assets less current liabilities ': '6892', 'Net assets ': '6892', 'Capital and reserves ': '6892'}"
X8Y4V4PZ,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '10000 Ordinary Shares of Â£ 0.01 each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4V5QG,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4V6A3,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4V6N5,"{'Fixed Assets ': '12000', 'Current Assets ': '12901', 'Creditors: amounts falling due within one year ': '-24646', 'Net current assets (liabilities) ': '-11745', 'Total assets less current liabilities ': '255', 'Total net assets (liabilities) ': '255', 'Capital and reserves ': '255'}"
X8Y4V6QP,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4V8QX,"{'Called up share capital not paid ': 'nan', 'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '2 ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4V99N,"{'Called up share capital not paid ': 'nan', 'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Authorised share capital ': 'nan', '100 ORDINARY SHARES of Â£1 each ': '100', 'Issued share capital ': 'nan', 'Total shareholder funds ': '100'}"
X8Y4VBTE,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VCSX,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VEBL,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4VEGH,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VEGP,"{'Fixed Assets ': '10824', 'Current Assets ': '4825', 'Creditors: amounts falling due within one year ': '-5141', 'Net current assets (liabilities) ': '-316', 'Total assets less current liabilities ': '10508', 'Creditors: amounts falling due after more than one year ': '-8486', 'Total net assets (liabilities) ': '2022', 'Capital and reserves ': '2022'}"
X8Y4VFQQ,"{'Fixed Assets ': '6000', 'Current Assets ': '4000', 'Creditors: amounts falling due within one year ': '-2000', 'Net current assets (liabilities) ': '2000', 'Total assets less current liabilities ': '8000', 'Creditors: amounts falling due after more than one year ': '-7000', 'Total net assets (liabilities) ': '1000', 'Capital and reserves ': '1000'}"
X8Y4VG20,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares of Â£ | each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4VGOP,"{'Called up share capital not paid ': 'nan', 'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Authorised share capital ': 'nan', '100 ORDINARY SHARES of Â£1 each ': '100', 'Issued share capital ': 'nan', 'Total shareholder funds ': '100'}"
X8Y4VH6B,"{'Current Assets ': '1132', 'Net current assets (liabilities) ': '1132', 'Total assets less current liabilities ': '1132', 'Creditors: amounts falling due after more than one year ': '-5000', 'Total net assets (liabilities) ': '-3868', 'Capital and reserves ': '-3868'}"
X8Y4VHCY,"{'Fixed Assets ': '1065', 'Current Assets ': 'nan', 'Creditors: amounts falling due within one year ': '-1284', 'Net current assets (liabilities) ': '-1284', 'Total assets less current liabilities ': '-219', 'Total net assets (liabilities) ': '-219', 'Capital and reserves ': '-219'}"
X8Y4VHOG,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VIGO,"{'Fixed Assets ': '3122', 'Current Assets ': '1172', 'Creditors: amounts falling due within one year ': '-2850', 'Net current assets (liabilities) ': '-1678', 'Total assets less current liabilities ': '1444', 'Accruals and deferred income ': '-1049', 'Total net assets (liabilities) ': '395', 'Capital and reserves ': '395'}"
X8Y4VIS3,"{'Called up share capital not paid ': '1000', 'Net assets ': '1000', 'Tssued share capital ': 'nan', '1000 Ordinary Shares 1 of Â£ each ': '1000', 'Total Shareholder funds ': '1000'}"
X8Y4VJ5T,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '6 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VJF3,"{'Fixed assets ': '682', 'Current assets ': '15866', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-16131', 'Net current liabilities ': '-265', 'Total assets less current liabilities ': '417', 'Net assets ': '417', 'Capital and reserves ': '417'}"
X8Y4VL1F,"{'CURRENT ASSETS ': 'nan', 'Debtors ': 'nan', '': 'nan', 'NET CURRENT ASSETS ': 'nan', 'TOTAL ASSETS LESS CURRENT LIABILITIES ': 'nan', 'CAPITAL AND RESERVES ': 'nan', 'Called up share capital ': 'nan', 'SHAREHOLDERS FUNDS ': 'nan'}"
X8Y4VLLC,"{'Current assets ': '5378', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-79', 'Net current assets ': '5299', 'Total assets less current liabilities ': '5299', 'Net assets ': '5299', 'Capital and reserves ': '5299', 'Number Number ': 'nan', 'Average number of employee ': 'nan'}"
X8Y4VMKJ,"{'Fixed Assets ': 'nan', 'Current Assets ': 'nan', 'Creditors: amounts falling due within one year ': '-6000', 'Net current assets (liabilities) ': '-6000', 'Total assets less current liabilities ': '-6000', 'Total net assets (liabilities) ': '-6000', 'Capital and reserves ': '-6000'}"
X8Y4VNMA,"{'Fixed Assets ': '723', 'Current Assets ': '26586', 'Creditors: amounts falling due within one year ': '-27194', 'Net current assets (liabilities) ': '-608', 'Total assets less current liabilities ': '115', 'Creditors: amounts falling due after more than one ': 'nan', '': 'nan', 'Total net assets (liabilities) ': '115', 'Capital and reserves ': '115'}"
X8Y4VOB7,"{'Called up share capital not paid ': '50000', 'Net assets ': '50000', 'Tssued share capital ': 'nan', '50000 Ordinary Shares 1 of Â£ each ': '50000', 'Total Shareholder funds ': '50000'}"
X8Y4VOCB,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 ORDINARY Share of Â£ | each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VOS8,"{'Current Assets ': 'nan', 'Net current assets (liabilities) ': 'nan', 'Total assets less current liabilities ': 'nan', 'Total net assets (liabilities) ': 'nan', 'Capital and reserves ': 'nan'}"
X8Y4VPEP,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 Ordinary Shares of Â£ | each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4VQ55,"{'Fixed Assets ': '456450', 'Creditors: amounts falling due within one year ': '-56001', 'Net current assets (liabilities) ': '-56001', 'Total assets less current liabilities ': '400449', 'Creditors: amounts falling due after more than one ': 'nan', '': '-343917', 'Total net assets (liabilities) ': '56532', 'Capital and reserves ': '56532'}"
X8Y4VR7S,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4VRIA,"{'Current assets ': '306173', 'Prepayments and accrued income ': '477', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-418232', 'Net current liabilities ': '-111582', 'Total assets less current liabilities ': '-111582', 'Net liabilities ': '-111582', 'Capital and reserves ': '-111582'}"
X8Y4VS77,"{'Called up share capital not paid ': 'nan', 'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Authorised share capital ': 'nan', '0 Ordinary of Â£1 each ': 'nan', 'Issued share capital ': 'nan', '2 Ordinary of Â£1 each ': 'nan', 'Total shareholder funds ': 'nan'}"
X8Y4VSM1,"{'Fixed Assets ': 'nan', 'Current Assets ': '28837', 'Creditors: amounts falling due within one year ': '-15653', 'Net current assets (liabilities) ': '13184', 'Total assets less current liabilities ': '13184', 'Total net assets (liabilities) ': '13184', 'Capital and reserves ': '13184'}"
X8Y4VSM9,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4VTL4,"{'Current Assets ': '11352', 'Creditors: amounts falling due within one year ': '-11349', 'Net current assets (liabilities) ': 'nan', 'Total assets less current liabilities ': 'nan', 'Total net assets (liabilities) ': 'nan', 'Reserves ': 'nan'}"
X8Y4VTZ6,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '4 ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4W2I3,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4W2YH,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1000 Ordinary Shares of Â£ 0,001 each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4W2YW,"{'Called up share capital not paid ': '100', 'Net assets ': '100', 'Tssued share capital ': 'nan', '100 Ordinary Shares of Â£ | each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4W3ZF,"{'Fixed assets ': '2378', 'Current assets ': '28355', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-20194', 'Net current assets ': '8161', 'Total assets less current liabilities ': '10539', 'Accruals and deferred income ': '-2740', 'Net assets ': '7799', 'Capital and reserves ': '7799'}"
X8Y4W423,"{'Fixed Assets ': '290', 'Current Assets ': '2218', 'Creditors: amounts falling due within one year ': '-4928', 'Net current assets (liabilities) ': '-2710', 'Total assets less current liabilities ': '-2420', 'Accruals and deferred income ': '-780', 'Total net assets (liabilities) ': '-3200', 'Reserves ': '-3200'}"
X8Y4W4EP,"{'Fixed Assets ': '47825', 'Current Assets ': '4915', 'Net current assets (liabilities) ': '4915', 'Total assets less current liabilities ': '52740', 'Creditors: amounts falling due after more than one ': 'nan', '': '-67750', 'Total net assets (liabilities) ': '-15010', 'Capital and reserves ': '-15010'}"
X8Y4W6ER,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4W7RS,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4W7ZV,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4W876,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4W8G9,"{'Called up share capital not paid ': '16', 'Net assets ': '16', 'Tssued share capital ': 'nan', '16 Ordinary Shares of Â£ | each ': '16', 'Total Shareholder funds ': '16'}"
X8Y4W91U,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4WAVC,"{'Current Assets ': '4387', 'Creditors: amounts falling due within one year ': '-350', 'Net current assets (liabilities) ': '4037', 'Total assets less current liabilities ': '4037', 'Creditors: amounts falling due after more than one year ': '-35600', 'Total net assets (liabilities) ': '-31563', 'Capital and reserves ': '-31563'}"
X8Y4WB00,"{'Net assets ': 'nan', 'Reserves ': 'nan'}"
X8Y4WDTE,"{'Called up share capital not paid ': 'nan', 'Net assets ': 'nan', 'Tssued share capital ': 'nan', '2 Ordinary Shares 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4WDW9,"{'Fixed Assets ': '1446', 'Current Assets ': '8225', 'Creditors: amounts falling due within one year ': '-8142', 'Net current assets (liabilities) ': '83', 'Total assets less current liabilities ': '1529', 'Accruals and deferred income ': '-720', 'Total net assets (liabilities) ': '809', 'Capital and reserves ': '809'}"
X8Y4WFEP,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4WFMO,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 ORDINARY Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4WHBC,"{'Called up share capital not paid ': 'nan', 'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Authorised share capital ': 'nan', '0 Ordinary of Â£1 each ': 'nan', 'Issued share capital ': 'nan', '100 Ordinary of Â£1 each ': '100', 'Total shareholder funds ': '100'}"
X8Y4WHHN,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each 1 ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4WJGP,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4WJNS,"{'Fixed assets ': '1268', 'Current assets ': '28273', 'Creditors: amounts falling due within ': 'nan', 'one year ': '-17589', 'Net current assets ': '10684', 'Total assets less current liabilities ': '11952', 'Accruals and deferred income ': '-990', 'Net assets ': '10962', 'Capital and reserves ': '10962'}"
X8Y4SMXM,"{'Current assets ': 'nan', 'Cash at bank and in hand ': '100', 'Net assets ': '100', 'Issued share capital ': 'nan', '100 Ordinary Shares 1 of Â£ each ': '100', 'Total Shareholder funds ': '100'}"
X8Y4SNUY,"{'Current assets ': 'nan', 'Cash at bank and in hand ': 'nan', 'Net assets ': 'nan', 'Issued share capital ': 'nan', '1 Ordinary Share 1 of Â£ each 1 ': 'nan', 'Total Shareholder funds ': 'nan'}"
X8Y4SNXT,"{'Fixed Assets ': '492', 'Current Assets ': '23293', 'Creditors: amounts falling due within one year ': '-23726', 'Net current assets (liabilities) ': '-433', 'Total assets less current liabilities ': '59', 'Total net assets (liabilities) ': '59', 'Capital and reserves ': '59'}"
X8Y4SOZS,"{'Current Assets ': '100', 'Net current assets (liabilities) ': '100', 'Total assets less current liabilities ': '100', 'Total net assets (liabilities) ': '100', 'Capital and reserves ': '100'}"
